income,fixed_expenses,variable_expenses,total_expenses,savings_goal,lifestyle_score,savings
37009.56,11601.55,11573.29,23174.83,4089.17,7.88,12787.39
68522.16,13763.52,21843.71,35607.23,24047.77,7.52,28351.43
20789.02,7710.52,3602.9,11313.42,3226.34,6.09,5197.63
73079.19,25917.41,10999.37,36916.78,17334.0,5.21,41682.54
61309.94,13807.84,13979.56,27787.4,19102.39,8.99,34463.59
53349.09,21290.36,17529.53,38819.89,17434.15,7.9,8637.25
25132.42,8242.33,10991.69,19234.02,4654.9,8.31,4288.08
77840.0,23485.17,31839.61,55324.78,26629.86,8.32,13232.31
51682.48,17178.82,10927.38,28106.2,13837.61,6.78,12581.89
35752.08,8223.29,9515.32,17738.6,8028.25,5.12,13899.05
15000.0,4703.36,3247.21,7950.56,4134.19,8.78,7302.04
64312.13,14278.61,14389.71,28668.32,9925.01,9.33,39760.78
109306.29,33634.51,7130.59,40765.1,19225.38,1.21,81870.58
106531.48,32719.95,4212.12,36932.07,23893.03,1.46,70427.69
53572.59,20678.76,25255.77,45934.54,7934.24,9.63,8272.56
49944.7,17390.27,3435.5,20825.77,13717.89,3.49,24825.98
76719.36,18830.94,16412.11,35243.05,9907.96,8.86,22511.07
40040.36,14913.78,7970.78,22884.57,11656.44,4.5,8899.99
72544.8,22457.9,3549.58,26007.48,7055.79,2.07,54072.09
84152.01,28047.1,2920.02,30967.12,10116.22,1.72,41914.45
95673.33,22370.12,8753.56,31123.68,26330.17,2.41,67602.37
62496.15,23299.62,6741.13,30040.76,8229.6,3.25,22104.71
59908.16,23496.72,17293.42,40790.14,17407.05,5.4,17045.48
43050.44,14675.14,17111.34,31786.48,12584.19,7.31,6926.49
44327.99,17754.21,19448.8,37203.0,5776.34,9.88,7902.36
59338.03,15151.26,8983.56,24134.82,4166.01,4.97,23318.69
74184.14,28528.11,15938.02,44466.13,7496.4,5.66,30113.67
87839.62,26000.43,24206.53,50206.96,24093.12,5.7,22635.04
44920.53,10975.57,5956.78,16932.36,13566.83,5.85,29697.72
102317.21,32901.01,18810.74,51711.75,16871.09,5.66,42974.44
58221.91,19022.97,3171.77,22194.74,5742.28,1.08,28739.55
64465.82,16445.72,2766.05,19211.78,4504.08,1.02,34831.35
46319.71,8503.25,4003.08,12506.32,4861.06,1.88,34641.5
15000.0,3899.98,699.02,4599.01,5217.87,1.91,5951.26
87101.13,24540.92,32559.24,57100.16,8877.87,7.34,32380.06
83421.1,18984.46,5560.91,24545.37,6400.24,2.84,59827.09
57966.81,13834.84,28741.08,42575.92,16938.95,9.05,10830.45
66674.77,18957.37,15181.11,34138.47,15336.23,9.36,37693.47
77898.48,29512.51,42630.39,72142.9,16704.09,9.78,4387.66
25936.35,8514.86,8633.9,17148.76,5279.92,9.45,4747.02
51773.68,13498.1,8033.43,21531.53,13842.51,3.45,33302.09
84856.62,33133.17,25655.45,58788.62,21950.97,5.59,13462.84
33642.76,11043.52,1593.14,12636.66,6056.4,2.58,22312.29
72338.95,21501.79,18277.11,39778.89,8545.84,8.26,17364.86
31085.45,9367.16,16155.46,25522.62,9264.39,9.0,5873.74
76660.75,21978.06,23593.34,45571.4,7963.72,8.66,16674.68
64108.96,15114.23,15094.32,30208.55,13615.64,4.9,23631.02
24621.7,6900.66,4997.39,11898.05,6499.52,7.83,9668.84
94118.48,28607.09,7982.57,36589.66,22520.36,1.88,53927.41
46635.21,14983.01,1522.69,16505.71,10694.38,1.36,26739.09
44743.69,15852.52,17457.24,33309.75,11341.02,7.78,11543.1
70014.23,18692.51,10896.66,29589.17,21977.54,4.83,21698.52
93715.93,32604.52,36141.21,68745.73,14899.05,9.96,21836.94
39604.45,12781.54,1972.27,14753.81,9782.29,1.88,23004.89
66542.0,25698.22,26104.39,51802.61,17359.03,8.7,7142.51
75720.41,20804.62,13475.46,34280.08,17025.94,5.32,40288.44
82327.64,31138.81,24779.31,55918.12,26031.39,8.44,24931.53
69411.04,25888.27,26395.44,52283.71,17224.86,8.35,13613.21
55824.3,18385.91,14219.28,32605.19,9805.37,9.24,15121.87
44310.24,15025.78,8840.73,23866.51,13428.2,3.68,15362.66
67153.6,14320.99,31256.18,45577.18,13176.21,9.55,14281.21
38196.52,15065.76,4008.22,19073.98,8271.12,2.37,19319.61
15000.0,3972.49,689.3,4661.78,3538.82,1.74,11265.94
75914.0,23553.72,17345.92,40899.64,11127.61,4.88,22917.16
87598.37,23359.98,15397.09,38757.08,23343.28,8.45,43366.84
15000.0,3607.9,3722.41,7330.31,1249.18,5.26,8942.17
39756.73,12420.34,10613.2,23033.54,12614.23,8.46,17887.92
80478.86,30557.21,15046.32,45603.53,22257.83,7.57,38902.48
116437.39,33412.64,8422.52,41835.16,18059.74,2.88,84734.52
65519.84,26708.13,36236.16,62944.3,7484.99,9.54,1849.47
46799.93,14489.69,3388.5,17878.19,7768.95,1.55,30080.71
60427.59,14419.29,16226.11,30645.4,17375.94,9.08,27955.55
99371.91,23744.12,21888.29,45632.41,5978.06,3.74,29184.77
48850.9,16782.14,6613.3,23395.44,9390.7,5.5,27266.21
45020.2,10200.91,10380.37,20581.28,5921.19,4.8,16791.28
52931.41,14541.01,6278.13,20819.14,16498.41,2.55,37523.42
41166.78,9355.6,9223.45,18579.05,7375.76,4.22,23968.71
68066.76,18970.72,6358.89,25329.6,17976.75,2.74,45156.98
105616.96,35983.48,11349.78,47333.27,16635.45,2.83,57982.52
73076.98,20723.76,8876.55,29600.32,11328.92,2.68,35808.05
58691.16,13665.48,11338.2,25003.68,8959.7,5.4,36738.91
57704.72,14085.73,10107.14,24192.86,14529.52,8.18,35217.32
25920.23,7537.69,8106.41,15644.11,9382.9,6.12,5804.98
87077.74,18520.07,36084.31,54604.38,9777.78,9.04,22371.69
63054.07,19817.42,15155.39,34972.81,15612.8,6.73,19875.75
60488.0,19287.16,13784.87,33072.03,7966.78,7.2,16403.2
144827.69,30716.55,33188.08,63904.64,31170.39,7.01,96971.36
72468.82,20115.53,18145.95,38261.48,15659.92,5.05,29900.74
46205.22,12641.22,16553.91,29195.13,8578.77,7.2,15104.77
54341.06,14990.83,4344.39,19335.22,10830.82,1.63,25044.82
93711.14,28883.47,41320.67,70204.14,29422.56,8.74,23311.04
67831.76,18067.97,27815.98,45883.95,4965.88,8.0,17775.28
29043.05,8442.07,2809.62,11251.69,8899.67,3.21,18628.65
87980.72,31788.86,16543.71,48332.57,16469.49,7.91,44920.13
48296.4,10778.42,2314.61,13093.03,7290.26,1.11,34385.29
111832.44,36591.4,7767.41,44358.81,11538.85,2.96,64826.45
92001.2,27972.13,8328.08,36300.22,27210.49,1.59,59413.23
53816.95,14135.98,23627.86,37763.85,12246.8,8.02,12666.22
97025.41,33307.29,31459.03,64766.32,25998.88,7.8,34049.46
66696.39,20488.37,18932.82,39421.19,9719.83,8.32,14842.29
86319.34,25404.08,3544.46,28948.54,14557.75,1.04,39351.99
77118.32,25105.66,20446.24,45551.9,24781.17,5.51,35553.31
43841.08,15783.24,16428.52,32211.76,14811.84,7.34,6171.85
48911.25,19743.19,2586.33,22329.52,13555.54,2.4,23149.84
90749.02,30010.58,32468.97,62479.55,25431.81,6.85,24121.85
56630.62,21039.71,4269.61,25309.33,14287.32,1.76,24800.32
54908.79,11525.79,3002.21,14528.0,12583.88,2.63,45060.75
41121.94,13538.2,6891.2,20429.4,9418.49,5.28,21456.2
75589.98,18204.93,20629.93,38834.86,25517.25,6.88,39498.31
116563.12,25854.26,7151.59,33005.85,32001.14,2.31,100447.62
38311.68,10607.07,2673.62,13280.7,9259.8,2.67,30985.79
65605.49,22291.21,3922.42,26213.63,6729.02,2.84,44664.76
100305.51,28377.3,17625.11,46002.41,34494.11,3.15,50260.25
63008.97,20542.98,3898.61,24441.59,13342.05,3.04,29851.71
76309.29,23755.49,11937.25,35692.74,25490.22,4.56,41031.18
38440.16,11347.3,7704.51,19051.82,10185.1,6.88,22501.02
75707.68,20019.38,18292.5,38311.88,4571.0,4.94,43878.42
60321.39,16665.48,23258.68,39924.16,12583.89,7.98,18220.46
89643.25,23698.41,34805.56,58503.97,28493.4,7.47,30493.89
94684.65,30914.33,9384.97,40299.3,5999.23,2.14,38934.83
129739.09,29085.44,8003.5,37088.94,40446.11,1.44,59946.61
79490.83,17051.96,25872.94,42924.9,18486.73,8.9,34451.7
73144.91,24619.9,6018.04,30637.94,4465.64,1.72,28308.61
69859.61,21960.46,4476.68,26437.14,11772.95,2.34,35068.16
56170.84,16069.6,2785.56,18855.16,3576.73,1.2,32616.44
73462.1,16019.36,11390.2,27409.56,3471.92,6.66,53058.2
57614.96,17116.65,19936.52,37053.17,18198.55,6.24,23734.67
69211.52,24667.68,27814.22,52481.89,18964.67,9.88,10215.08
97939.94,38368.52,36072.56,74441.07,13370.08,8.98,12824.81
39836.44,13891.18,7149.5,21040.69,3259.01,4.7,13112.22
93496.96,19714.74,20756.36,40471.09,6468.98,4.34,44819.95
97927.88,32939.85,13617.45,46557.3,31884.99,3.67,53538.93
62048.29,14390.56,5211.75,19602.32,14739.45,2.37,38223.61
15000.0,4458.82,1115.18,5574.0,1350.9,2.24,11571.53
49804.45,13195.43,2835.44,16030.87,12461.85,2.19,33496.41
97424.86,33555.94,5927.64,39483.58,33941.37,2.03,49845.7
64428.3,21099.62,3970.29,25069.91,18277.63,3.16,42014.59
40017.44,12847.63,7949.18,20796.82,7109.73,3.76,23026.57
52380.63,17911.5,25862.44,43773.95,15628.77,9.65,4853.61
86015.5,22329.3,15459.42,37788.72,23693.38,6.21,33216.16
78668.34,22921.0,15523.45,38444.45,5950.75,9.89,24143.15
59026.7,20352.01,10204.36,30556.37,19607.12,4.35,24907.37
55829.39,18359.23,10318.05,28677.28,17717.21,5.12,22015.75
55206.05,20009.92,11256.52,31266.44,12324.95,3.92,14839.37
41939.75,10960.28,4514.23,15474.51,8198.9,2.65,27413.84
105384.39,37923.31,12941.69,50865.0,12530.54,2.29,39419.89
56941.99,16190.23,13026.74,29216.97,17197.01,9.51,28653.26
95428.96,32285.71,32199.92,64485.63,16877.24,9.88,31687.14
103032.9,29382.0,7976.58,37358.58,22952.81,1.4,74240.77
89957.77,34916.27,4501.7,39417.97,9258.72,2.35,29125.46
54209.49,12467.5,9273.05,21740.55,6502.02,4.81,23107.79
75093.25,25200.3,5776.02,30976.31,25966.14,2.68,40291.19
64395.11,20146.19,11364.83,31511.01,12774.36,4.27,36028.5
42407.45,10512.57,3119.55,13632.12,12408.23,2.16,22445.84
73108.98,15147.59,20031.52,35179.12,22151.11,5.11,36396.59
35524.01,11916.9,7559.57,19476.47,12347.53,3.45,14119.63
94691.98,21241.63,21466.39,42708.02,32488.32,4.17,27010.58
53384.57,13165.31,3725.37,16890.68,10143.96,1.85,27272.36
70028.99,27224.77,20254.43,47479.21,23326.26,4.85,23553.65
72082.2,24955.71,35597.22,60552.93,11316.58,9.85,11127.79
58527.38,14490.15,8219.82,22709.96,13505.98,3.96,41101.26
79667.35,25761.46,16704.83,42466.29,23450.36,8.89,34845.82
53127.41,16185.29,21528.16,37713.46,17039.56,8.59,15328.9
86782.43,33395.75,40587.17,73982.92,17697.31,9.57,9464.02
31350.51,11792.08,6247.17,18039.24,5357.82,8.11,8342.23
68159.49,24812.23,20291.74,45103.98,18197.99,6.94,17380.95
113473.22,27268.64,58901.92,86170.57,20924.06,8.71,17037.74
39991.72,14685.2,2420.0,17105.2,10167.56,1.68,19671.36
48056.38,9458.62,8313.19,17771.81,13643.9,5.17,31186.69
77847.7,16615.4,43439.47,60054.88,23460.1,9.9,7743.44
69489.54,23825.67,13359.61,37185.27,8908.37,7.93,28607.78
73765.75,15112.25,41352.75,56465.01,16560.93,9.66,9126.98
77229.68,23531.59,31841.49,55373.08,4326.55,8.02,23426.55
80868.04,30014.29,25747.36,55761.65,23599.96,8.87,14570.28
92742.5,25110.67,15946.92,41057.6,8044.12,7.36,32051.03
75245.47,16441.9,12591.24,29033.13,23890.38,7.84,24673.69
58968.56,19484.64,12367.66,31852.3,9853.16,5.71,21908.48
81814.34,31604.94,36643.81,68248.75,7994.8,9.32,11107.64
112497.05,37527.28,37759.9,75287.18,32515.11,8.43,26072.96
61684.16,18395.85,26278.31,44674.16,6538.29,8.59,9887.78
40636.77,9577.2,12828.28,22405.48,6698.55,7.06,20304.02
92677.02,18471.29,14458.94,32930.23,20485.35,3.74,65661.11
61990.47,21743.57,4932.99,26676.55,9833.28,1.32,30504.43
15000.0,3672.78,7246.6,10919.38,1548.62,9.42,4246.91
86185.54,32675.55,30784.85,63460.41,14804.17,6.28,24768.02
51616.8,14947.91,5874.7,20822.61,4322.22,3.68,27653.65
62736.67,19508.44,7910.31,27418.74,16701.78,2.34,31099.91
73299.51,25349.8,27407.4,52757.2,7309.14,8.47,16836.95
69762.49,24430.77,33817.75,58248.52,13509.85,8.53,10911.67
82736.3,26270.94,27819.82,54090.76,17727.87,8.33,29664.16
54112.84,21146.69,11975.5,33122.18,18182.36,6.81,16810.09
77827.64,30986.57,11447.87,42434.43,5828.94,4.29,37841.37
58511.33,23171.63,6657.85,29829.48,19025.25,3.74,18513.75
83470.26,30560.4,2593.78,33154.19,9423.61,1.08,50795.33
80384.19,28434.16,26280.45,54714.61,24627.89,8.5,13480.33
41614.03,13931.55,3707.01,17638.56,3238.49,1.79,25169.68
92149.55,20837.93,17471.46,38309.39,31537.17,6.68,54400.55
51600.91,12959.9,8746.49,21706.39,14968.33,5.54,35860.32
85201.44,16682.98,26487.14,43170.13,5894.52,5.74,32291.8
74182.18,17233.96,22968.15,40202.1,8897.3,9.34,18399.32
110954.59,31893.25,8926.98,40820.23,23564.97,1.28,51544.16
59413.35,14039.94,14576.25,28616.18,12273.34,7.96,23857.92
56267.08,21576.68,2709.93,24286.61,13222.02,1.47,34554.05
64514.51,22902.25,1936.16,24838.41,12372.44,1.34,26091.72
57420.51,12843.67,17103.07,29946.74,15444.59,4.87,16302.83
84998.55,20795.58,7116.42,27912.0,12589.85,1.57,37865.44
24592.23,9259.67,10392.73,19652.4,2452.28,8.1,3482.77
38657.94,14581.22,6217.12,20798.34,2302.23,5.77,20734.05
38304.93,14711.77,2942.42,17654.19,5724.88,1.26,13710.88
88757.69,36037.54,6557.57,42595.11,15840.85,1.36,36451.56
107765.33,42793.49,26340.11,69133.59,26827.14,6.51,30047.01
62388.77,18021.33,24296.83,42318.16,18188.88,8.26,10268.76
60779.46,14780.48,17940.89,32721.37,7433.17,4.94,15520.63
66751.3,23582.38,14837.06,38419.44,13216.58,5.99,30827.66
94046.96,23734.49,18979.5,42713.99,11213.91,8.2,56463.05
41816.17,15963.0,14830.48,30793.48,14136.67,6.49,13828.19
70959.22,20762.65,8335.61,29098.26,17502.13,3.02,29815.18
89379.94,31890.85,34971.27,66862.12,22637.52,6.52,18633.85
77527.35,19317.26,21470.41,40787.68,16133.35,6.65,24362.79
69739.54,21371.18,10585.27,31956.45,9166.88,7.61,29710.08
90026.15,29122.58,23459.36,52581.95,9985.48,6.59,39706.31
15000.0,6156.78,7219.54,13376.32,3504.2,9.72,1513.64
81946.88,22239.39,4660.94,26900.33,26788.54,2.78,33540.82
48648.11,18154.27,16834.99,34989.26,5565.69,9.56,6334.83
19234.18,6292.4,2838.78,9131.18,4474.34,5.85,6791.15
77780.06,26479.25,25056.78,51536.03,16517.72,7.05,17167.75
99341.46,35562.68,10585.34,46148.03,23482.28,1.9,57650.25
61563.79,19253.75,12453.29,31707.04,13893.86,4.43,29835.46
88821.86,21724.47,32842.42,54566.89,11289.95,7.92,37024.07
105306.96,25362.66,27965.88,53328.54,27341.75,7.36,41586.77
97872.86,35913.25,5759.67,41672.92,12894.8,1.36,51547.7
105999.11,36006.05,26347.67,62353.72,26295.31,5.92,33936.01
83553.19,20074.15,6975.91,27050.06,11747.41,1.79,37370.46
66885.84,21453.15,36255.74,57708.89,4728.11,9.96,9466.58
24950.85,7728.51,10370.47,18098.98,2006.31,9.08,3639.72
58848.44,13186.69,4624.92,17811.61,17641.14,1.19,29196.7
43918.84,13095.34,20474.73,33570.06,3908.78,8.73,12811.57
119273.57,30861.11,27287.51,58148.62,17801.48,9.27,34638.27
60602.85,13687.8,9706.12,23393.92,8295.22,4.18,38746.13
68080.12,20688.5,28381.75,49070.25,4514.25,7.48,16767.15
78787.13,25290.58,22900.3,48190.88,18335.68,4.98,31249.91
66090.06,13903.2,16394.68,30297.89,19171.25,6.9,19040.59
107376.28,30397.82,21443.17,51840.99,37344.3,4.06,44209.0
49433.77,12300.49,7051.29,19351.78,16412.25,3.9,33048.33
69865.19,14263.94,8300.92,22564.86,4444.11,4.82,50418.77
46438.24,9567.7,5935.09,15502.8,5839.35,2.31,32699.0
31999.44,7736.4,15907.9,23644.29,5652.5,8.48,8007.95
49705.77,11864.87,8162.96,20027.82,15688.53,4.14,22758.45
64074.08,23498.47,6310.08,29808.55,10301.49,4.6,33736.67
54267.44,14215.6,25684.74,39900.34,11959.14,9.05,6255.75
47689.48,10917.24,10497.31,21414.55,11845.82,5.47,14867.6
29842.06,6139.09,4222.21,10361.29,4038.32,5.9,15962.74
62922.36,17084.58,16963.56,34048.14,14288.56,9.61,23792.12
27381.99,10153.76,6979.01,17132.77,1598.14,8.98,7883.13
84001.4,23040.42,9290.76,32331.19,16345.32,2.53,52271.39
67060.99,15340.81,11503.22,26844.03,11144.34,5.26,35307.15
28561.21,8219.26,7126.53,15345.78,4501.44,9.74,5264.29
57269.77,17350.38,14265.25,31615.62,6959.17,4.35,27900.93
46196.09,9462.69,11764.22,21226.91,13588.09,4.34,22583.09
72979.36,23467.67,5208.11,28675.78,22586.84,2.76,50306.84
98511.26,28619.87,5939.01,34558.88,31038.04,2.03,52631.81
18120.69,4394.36,6337.62,10731.98,3068.22,7.66,4373.11
67875.65,23254.79,14253.91,37508.7,8533.19,7.93,30851.96
60996.68,20144.84,15613.14,35757.98,4947.72,9.72,22524.04
81783.5,27074.52,21730.18,48804.7,20293.93,7.96,15724.84
70329.92,18969.4,13011.74,31981.15,10095.2,3.19,35362.32
46200.77,14745.51,3554.56,18300.07,6283.7,1.36,32165.4
57023.65,15981.36,30738.41,46719.77,9143.08,9.87,6031.57
45099.35,15336.03,8385.08,23721.11,9829.55,4.06,14436.82
91900.18,29223.15,17311.06,46534.21,8955.09,3.81,42956.22
65532.79,13275.85,23487.5,36763.35,22289.33,9.15,30043.7
112529.77,36595.69,28895.37,65491.06,30630.24,6.27,45691.69
63483.48,21609.02,8540.51,30149.53,4350.88,2.93,33436.68
47289.83,13533.75,21345.08,34878.82,6587.28,9.0,7659.58
27157.14,9912.95,6345.71,16258.66,1683.05,9.94,3694.28
19921.51,7322.72,1421.83,8744.55,2401.63,1.78,12149.4
25396.6,5168.55,13354.55,18523.1,3827.54,8.76,7988.33
71678.17,28028.52,10597.16,38625.68,18792.38,4.51,36843.86
77718.13,22953.25,13324.52,36277.77,20414.49,5.72,32629.43
25470.23,9106.91,8722.06,17828.98,1793.63,9.23,4444.82
87375.96,31905.1,26608.6,58513.7,19652.11,9.76,33140.22
52923.47,16707.43,3332.95,20040.38,18034.42,3.36,39737.26
68669.83,18812.71,5523.03,24335.74,16261.4,2.92,42596.2
105305.52,39884.94,8935.08,48820.02,35681.01,1.72,50503.62
87420.98,22051.25,15181.04,37232.29,14249.71,6.06,43746.29
58286.73,15150.09,3117.22,18267.31,10753.09,1.12,27449.68
42720.19,11036.99,5036.75,16073.74,8515.46,4.71,26948.71
15000.0,5312.72,527.5,5840.22,4665.26,1.66,5785.28
47021.17,19077.36,11800.5,30877.86,7806.7,4.65,10486.56
59721.74,14778.75,4460.43,19239.18,20558.67,1.36,39967.91
40320.51,15424.02,16028.9,31452.92,8313.56,8.52,8966.64
61718.58,14951.38,3757.29,18708.67,7184.55,2.89,41968.12
66921.3,26703.9,8066.31,34770.21,5483.52,3.95,26836.66
59378.6,18260.6,27215.02,45475.62,5577.98,8.83,12585.14
48749.94,8829.17,9321.35,18150.52,3001.82,7.72,24397.39
69216.37,14679.15,10312.89,24992.04,17838.56,2.97,43411.61
76048.52,18170.12,5602.81,23772.93,15613.9,1.65,54671.92
37740.02,8836.91,13884.01,22720.92,9878.03,7.44,8251.96
100273.31,35175.73,20980.27,56156.0,28616.41,4.52,29784.11
62535.3,16148.63,18123.93,34272.56,20702.29,7.89,27531.75
65471.24,25687.04,9974.93,35661.97,5383.97,5.01,21372.63
82705.36,27030.16,15854.24,42884.4,8472.96,4.11,32900.23
70830.4,24823.32,19008.18,43831.5,14995.99,5.06,26522.58
88828.42,21458.55,14896.45,36355.0,7918.81,7.74,45571.85
72178.1,26995.38,23524.51,50519.88,5369.09,9.12,24111.8
49689.07,16982.18,2312.16,19294.34,12146.64,1.45,23650.66
74037.59,27251.29,18153.63,45404.92,20218.54,5.72,27626.72
36406.84,14173.56,623.47,14797.03,11030.95,1.3,17006.71
67713.99,14584.75,20181.98,34766.73,21926.12,5.22,29116.99
64169.25,14166.13,24018.1,38184.23,11592.83,8.97,14273.49
59797.08,21601.75,14068.49,35670.24,20483.32,4.25,25873.6
61786.56,23544.31,30902.55,54446.86,4151.97,9.39,4453.8
17953.77,6115.53,3123.7,9239.22,5747.56,6.68,5784.14
51281.88,14285.97,11979.36,26265.34,7987.21,9.41,13955.4
67321.12,22448.5,29035.5,51484.0,22059.7,7.81,12628.09
68996.41,17980.6,5569.87,23550.47,7866.24,1.93,36628.8
39308.12,10040.5,2751.23,12791.73,10757.76,3.08,16158.08
96642.7,28207.51,24702.09,52909.6,17277.05,4.55,44753.51
43345.63,9368.51,4030.32,13398.83,7250.51,2.53,16266.3
89236.43,27061.04,16218.98,43280.03,5964.1,5.45,26528.25
75679.86,29952.22,16389.12,46341.34,20171.76,5.24,23249.33
48844.32,17909.11,24507.31,42416.42,4757.8,9.61,3387.76
109382.77,43013.47,13161.07,56174.55,20730.07,4.9,37654.04
35159.08,12336.02,9450.41,21786.43,3189.95,8.07,10761.35
87978.85,23485.14,27728.75,51213.9,20197.93,9.48,30807.94
90014.56,32200.02,42214.14,74414.16,10789.81,8.89,10920.47
48234.49,18833.98,7181.63,26015.61,11264.17,2.88,23648.81
99811.63,38075.89,19714.67,57790.55,33416.36,5.46,35800.57
58748.84,19393.7,10966.99,30360.7,19222.93,4.13,34102.42
72217.34,17641.19,11800.15,29441.34,7550.04,4.6,46882.03
71508.05,14267.72,13127.56,27395.28,5887.41,4.25,25482.77
61642.28,13813.05,30489.23,44302.28,3789.82,8.44,11542.47
85270.21,32414.73,17521.47,49936.2,25564.37,5.07,30456.08
84837.22,25110.95,28813.73,53924.67,10771.07,5.71,27197.69
21286.7,7553.39,10201.82,17755.21,2916.14,9.84,1591.33
97608.51,28050.51,3592.82,31643.33,11105.23,1.54,58769.58
23437.7,7137.64,6544.68,13682.32,7362.08,5.39,9804.54
90813.66,18392.09,18863.73,37255.81,31571.03,7.97,44156.41
93167.63,22499.31,9073.14,31572.46,25928.69,2.36,69579.79
37725.84,11808.08,11015.27,22823.35,11062.05,6.5,12806.77
54729.64,16656.4,9850.19,26506.59,13170.38,3.16,31830.09
37357.38,8527.68,8975.23,17502.92,7737.55,8.81,16084.89
59626.97,21096.43,12754.29,33850.71,15875.61,3.94,29286.51
57299.14,15248.15,13201.44,28449.59,3719.22,3.96,20343.05
84491.51,30817.64,12273.5,43091.14,5910.42,6.38,44389.15
97757.72,21067.19,14397.81,35465.0,24573.18,2.65,51680.7
99892.1,34323.93,10819.61,45143.54,15077.43,3.56,54017.96
50945.8,12618.49,4847.49,17465.98,10255.58,4.75,30414.06
59769.45,20286.2,14437.45,34723.65,16737.54,4.18,14306.7
22914.05,5776.63,4780.0,10556.63,5308.71,5.72,10745.4
44853.25,15132.52,12824.5,27957.02,12744.29,6.4,16371.53
89121.29,34418.59,22753.09,57171.69,15619.8,6.1,34447.32
105389.57,21888.75,20754.01,42642.76,14465.19,6.89,39940.64
34141.28,7155.04,6317.78,13472.81,4061.73,3.77,14939.09
50188.39,17451.35,2505.08,19956.44,4727.6,2.14,24444.63
64339.86,20941.2,13972.73,34913.92,3644.3,7.85,23951.27
72004.03,18427.29,35583.0,54010.29,4911.33,8.66,18921.04
44759.91,14319.99,8777.59,23097.57,5887.54,3.31,18855.37
75601.53,16099.8,13505.75,29605.55,9924.09,4.66,28790.13
53154.02,13622.5,7647.32,21269.82,8833.47,5.49,26466.74
64638.69,18835.91,13880.92,32716.83,14690.28,5.8,15935.3
78657.11,28820.33,30392.71,59213.05,22146.06,6.94,13238.85
65160.56,18773.51,2428.66,21202.17,7239.48,1.37,38692.77
54090.35,17262.14,10197.59,27459.73,15107.45,7.49,22070.4
62259.75,23301.46,5261.42,28562.87,5574.43,1.56,37051.8
62790.93,16389.57,11628.74,28018.31,21793.16,5.21,37090.67
55749.72,18858.15,11580.69,30438.84,7439.62,8.45,17010.83
58530.1,20766.48,7486.82,28253.31,17616.84,5.06,21624.63
104966.18,25877.21,13796.17,39673.38,11495.12,2.34,78113.84
79022.99,21413.36,30933.86,52347.22,26430.79,9.87,19057.55
57612.99,22105.43,13607.72,35713.15,16878.75,9.0,11181.84
82423.86,32933.79,36340.43,69274.22,13106.77,7.94,12076.81
56654.51,13432.38,13924.68,27357.06,10153.58,4.7,19076.77
94328.12,20400.24,5575.42,25975.66,5142.81,2.65,64296.25
74241.05,19311.74,30372.67,49684.41,9484.91,9.47,24501.12
62317.45,17930.44,11173.83,29104.26,8470.0,5.79,20200.35
